text,label
بجد ضحك السنين قبل الدخول في اي كلام لية عايز اقول لنجم الكوميديا محمد سعد مبروك علي عودتك لعرش الكوميديا من جديد الفيلم قصتة خفيفة ولذيذة وكوميديا جدا جدا ودة يمكن السيناريو الوحيد اللي ضحكت في من قلبي قوي بعد سيناريو بوحة بس الكوميديا كتير المرادي مع قصة حلوة وخفيفة عملوا فيلم حلو الفيلم كامجمل فيلم لذيذ جدا هتضحك في من قلبك اثناء مشاهدتة مش هتحس بملل خالص انصح جميع الاسرة انها تدخل الفيلم دة لان الفيلم دة لو انت مضايق او مكتئب او مخنوق اول لما تتفرج علي تتح كل دة هيروح وهتبقي مبسوط جدا نيجي بقي لتقيمي للفنانين المشاركين في تتح محمد سعد ابدع في دورة جدا جدا ومفيش اي حد ينفع معاة الدور دة غير محمد سعد دوللي شاهين دورها مش كبير قوي في الفيلم بس دور جديد عليها ودور جميل مروي اللبنانية محستش بيها قوي في الدور دة وكان ممكن اي حد يقوم بدورها عمر مصطفي متولي دور جديد علية بعد ماقدم رمضان مبروك ودورة حلو جدا وقدم الدور صح قوي سيد رجب ممثل تقيل وقدم دورة بحرفية شديدة سامي مغاوري محور احدث الفيلم لما تشوفوا الفيلم هتعرفوا انا قصدي اية سمير غانم ظهورة لم يتعدي الدقائق بس ساب بصمتة الكوميديا في المشهد هياتم دورها مش حلو وكان ممكن اي حد غيرها يعمل الدور نبيل عيسي قدم دورة بحرفية شديدة جدا وبجد ابدع في الدور محمد الجوهري مينفعش بعد دورك في ادم و المصلحة انك تقدم شخصية زي دي مش مؤثرا خالص في العمل نقي دورك ياجوهري لانك ممثل كويس بوسي مظهرتش كتير في الفيلم دورها كان مشهد واغنية بس كاول مرة تمثيل برافوا عليها عقبال الخطوة الجاية الاغنية دمها خفيف جدا سيناريو وحوار محمد نبوي و سامح سر الختم بجد برافوا عليكم كتبتم فيلم كوميدي وبدون اسفاف واضحكتم جميع ما شاهد هذا الفيلم اخرج سامح عبدالعزيز بجد مخرج هايل جدا,positive
اللباقة والأدب وإجراءات عملية جدا وإقامة مريحة . الفطور طيب.,positive
ممتاز إلى حد ما,positive
سبحان الله فيه مطاعم تحبونها من تدخلونها .. انا ارتحت فيه المطعم للعائلات جدا رائع اسعارهم معقوله ومذاق الاكل حلو البيتزاء عندهم اقل من المتوقع هذا وهو مطعم ايطالي والمشاوي بعد مو ذاك الزود : بس الفوتشيني و الفوندو و اصابع الموزوريلا خطيرييييين يوم نروح له كان زحمه ماشاء الله عيبه مافيه مواقف للسيارات ديكوره حلو :,positive
كتاب السهل الممتنع ،فالكاتب لم يبذل جهد هو فقط دون حكاياته مع سائقين التاكسى وكان يمكن لأى منا أن يصدر هذا الكتاب لو أنه فكر بهذا قبل الكاتب ،فكانت النتيجة كتاب ممتع يجسد المجتمع المصرى وينبض بقلب الشارع المصرى الحقيقى ويلمس حياتنا بصورة كبيرة جدا,positive
حاجه جميله جدا بصراحه ومريحه اوووى وناس ذوق ومحترمة,positive
فندق فايق المستوي . يقدم خدمات روعه في كل شي. لم يكن موجود في الغرفه الكرت الي أضعه حتي يتم تنظيف الغرفه,positive
قصة رومانسية هادئة جميلة,positive
ممتاز ويستحق مليون نجمه,positive
يلعن خيرهم زاد وزني ٣٠ كيلو بسبتهم,positive
تجربة إقامة جيدة . تعامل الموظفين وسرعة التجاوبتوفر مواقف سيارات. مرتبة السرير غير صالحةألوان الحوائط والموكيت غير مناسبةشاشة التلفزيون قديمة,positive
انه احلى تطبيق في الكون كله,positive
ياللجمال حقيقى قضيه رائعه ومثيره لاقصى درجه,positive
مرا يجنن بس لو يخلو الطلب من ريال واكثر,positive
مره مره حلو يجنن,positive
انا خلاص عرفت هنغني ايه انا وجوزي في فرحنا😂😌بس لسه معرفتش هوا مين وفين جوزي دا هاها.,positive
ممتازين في كل مكان,positive
إقامة جيدة. . الإفطار كان مناسب والغرف ممتازه والفرش كان نظيف وموظفي الإستقبال بشوشين ومتعاونين.. دخول عمال خدمة الغرف إلى الغرفة وأخذ مكواة الملابس عندما ذهابنا لقضاء بعض الأعمال من دون إذن ومن غير ترتيب وتنظيف للغرفة ولا أعلم ماذا أخذو بعد وهذا التصرف غير مقبول بتاتا وأرجو من إدارة الفندق تدارك هذا الموضوع. الواي فاي يفصل عند الخروج من الغرفة حتى وإن كنت داخل لوبي الفندق وعند الرجوع للغرفة يستوجب إدخال إسم المستخدم والرقم السري من جديد في كل مره.,positive
تخيلو ليلة في موسم جدة عنوانها طلاليات الله يرحمممك ياعظيم❤️,positive
اسطووووووووووووووووووووووووووووي,positive
أنا أتقدس في صرخة الجوع فوق الفراش الخشن. بكلمات أمل دنقل عن نفسه أبكيه و أرثيه. طالما في العالم جوع وفقر و ظلم .. طالما في العالم نيل وصعيد و ليل يبقى أمل بيننا,positive
مكان يليق بالاسم و موظفون محترفون,positive
يارب يخلي كل اب ....🤲انى فعلا مفيش احسن من وجود الاب والام ⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩⁦♥️⁩,positive
كتاب ممكن يغير حياتك :,positive
خدمه ممتازه بارك الله فيكم,positive
ممتاز . كل شي ممتااااااز. لايوجد..,positive
انه راقي جدا جدا وفخامة,positive
من اعمق الراويات الى قريتها. وخلصت في يومين. خليتنى اسال نفسي اسئلة كتيرة جدا. وكنت طول الراوية بقول بجد ايه الفكرة دى. طريقة الربط والسرد رهيبة. انها تخليها على فترات وتعاصر معاك لحد دلوقتى. جدل محترم وله حدوده وفي اطار دينى يشدك. بتخربش عقلك بافكار كلنا بنسالها. بجد تحفة,positive
عجيب يوصل بسرعه الطلب,positive
استثنائي. . عدم وجود شخص ل اخذ سياره,positive
خلصت رياضة قبل الساعة 8 انجاز والله ماشاءالله علي✅,positive
أحب من شئت فأنت مفارقه,positive
كتاب اكثر من رائع يتناول فيه الدكتور مصطفى محمود كتاب مواقف ومخاطبات للنفرى. وهو من اروع الكتب الصوفية التى تشفى القلب العليل المتلهف للمعرفة عن الله ومن الله. من يريد ان يبحر فى بحار العارفين وعشاق الله فليقرأه. رغم صعوبة لغته وكلامته الا انه من كتبى المفضله. اضعه بجانبى فى الحجرة لأقرأه من حين الى اخر,positive
جميل واقتصادي . جيد للنوم. لا شي,positive
جئنا لينتصر الجمال. أمام آلاف الخطوب. والحب راية روحنا. ضد المذابح والحروب. ونضوج عاطفة المحبة. بدء تحرير الشعوب. وتساقط الطغيان مرهون. بتحرير القلوب,positive
ممتاز. طاقم العمل سريع وعملي وودودالشقة واسعة ومجهزة بشكل ممتاز. الانترنت غالي قليلا,positive
بداية ينوه الكاتب إنه غير مسؤول عن المقدمة كي لا يتخد القارئ موقفا من الرواية أو تؤثر عليه بشكل ما ، و نصح بقراءة المقدمة في آخر الرواية حيث إنها ماهي إلا خاتمة ولكنها في أول الكتاب . المقدمة صفحة في كتاب صفحة، بدأ بهاء طاهر يسرد ظروف مولده ومعيشته و قصته مع الكتابة حتى إنني إندمجت مع المقدمة ناسية إنها مجرد مقدمة معتقدة إنني دخلت في صلب الرواية . المقدمة تشير لشخص بهاء طاهر عاصر أنظمة سياسية عدة /ثورة / نكسة أحداث لا حصر لها، نشعر بإننا أمام تاريخ يمشي على قدميه . صفية غير مفهومة، غير مبررة . حسنا فقد أحببت البك القنصل فلماذا تريد الإنتقام من حربي ؟ لا توجد إجابة مرضية . إذا لم تحب البك فلماذا صممت على أخذ الثأر من حربي . أصلا لماذا تريد الإنتقام من حربي ؟. لم يصرح لها بحبه ولم يعدها بشيء. لماذا تريد الإنتقام من شخص لم يعترف لها بأي شيء. هي تحبه، توهمت إنه يحبها وعندما جاء يطلبها لخاله هي وافقت . صفية لم تعد صفية وأصبحت الخالة صفية التي تشرب الجوزة والتي تتنبأ بالأحداث . المقدس بشاي لكم تمنيت أن أستمع له وهو يحكي عن القرية. ونحن نشرب شايا من صنعه على أنوار الكلوب.. البطل الذي لم يعرف له اسما : رحمك الله من شقاء الذكريات,positive
